,Exposure Id,City_id,Type,City,Country,ISO3,Region,Name,Exposure Mean,Year,Pollutant,Pollutant Name,Region Name,Units
1307,143410.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",15.9,2009.0,pm25,PM25,City,µg/m3
1308,143411.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",15,2010.0,pm25,PM25,City,µg/m3
1309,143412.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",18.9,2011.0,pm25,PM25,City,µg/m3
1310,143413.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",13.8,2012.0,pm25,PM25,City,µg/m3
1311,143414.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",16.2,2013.0,pm25,PM25,City,µg/m3
1312,143415.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",15.1,2014.0,pm25,PM25,City,µg/m3
1313,143416.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",14.6,2015.0,pm25,PM25,City,µg/m3
1314,143417.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",16.2,2016.0,pm25,PM25,City,µg/m3
1315,143418.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",14.3,2017.0,pm25,PM25,City,µg/m3
1316,143419.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",14.2,2018.0,pm25,PM25,City,µg/m3
1317,143420.0,12022.0,city,Quảng Ngãi,Vietnam,VNM,city,"Quảng Ngãi, Vietnam",15.2,2019.0,pm25,PM25,City,µg/m3
1320,143421.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",47.5,2000.0,pm25,PM25,City,µg/m3
1321,143422.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",42,2001.0,pm25,PM25,City,µg/m3
1322,143423.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",41.1,2002.0,pm25,PM25,City,µg/m3
1323,143424.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",40.4,2003.0,pm25,PM25,City,µg/m3
1324,143425.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",46.4,2004.0,pm25,PM25,City,µg/m3
1325,143426.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",46.5,2005.0,pm25,PM25,City,µg/m3
1326,143427.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",46.7,2006.0,pm25,PM25,City,µg/m3
1327,143428.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",55.4,2007.0,pm25,PM25,City,µg/m3
1328,143429.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",53.5,2008.0,pm25,PM25,City,µg/m3
1329,143430.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",44.4,2009.0,pm25,PM25,City,µg/m3
1330,143431.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",52.7,2010.0,pm25,PM25,City,µg/m3
1331,143432.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",58.3,2011.0,pm25,PM25,City,µg/m3
1332,143433.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",49.9,2012.0,pm25,PM25,City,µg/m3
1333,143434.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",52.9,2013.0,pm25,PM25,City,µg/m3
1334,143435.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",57.8,2014.0,pm25,PM25,City,µg/m3
1335,143436.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",44.5,2015.0,pm25,PM25,City,µg/m3
1336,143437.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",46.5,2016.0,pm25,PM25,City,µg/m3
1337,143438.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",44.9,2017.0,pm25,PM25,City,µg/m3
1338,143439.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",43.5,2018.0,pm25,PM25,City,µg/m3
1339,143440.0,11182.0,city,Quốc Oai,Vietnam,VNM,city,"Quốc Oai, Vietnam",46.1,2019.0,pm25,PM25,City,µg/m3
1342,143441.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",5.1,2000.0,pm25,PM25,City,µg/m3
1343,143442.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",4.4,2001.0,pm25,PM25,City,µg/m3
1344,143443.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",6.2,2002.0,pm25,PM25,City,µg/m3
1345,143444.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",5.5,2003.0,pm25,PM25,City,µg/m3
1346,143445.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",7.2,2004.0,pm25,PM25,City,µg/m3
1347,143446.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",7,2005.0,pm25,PM25,City,µg/m3
1348,143447.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",6.6,2006.0,pm25,PM25,City,µg/m3
1349,143448.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",6.4,2007.0,pm25,PM25,City,µg/m3
1350,143449.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",6,2008.0,pm25,PM25,City,µg/m3
1351,143450.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",5.6,2009.0,pm25,PM25,City,µg/m3
1352,143451.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",6.1,2010.0,pm25,PM25,City,µg/m3
1353,143452.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",6.8,2011.0,pm25,PM25,City,µg/m3
1354,143453.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",5.4,2012.0,pm25,PM25,City,µg/m3
1355,143454.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",7.1,2013.0,pm25,PM25,City,µg/m3
1356,143455.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",6.5,2014.0,pm25,PM25,City,µg/m3
1357,143456.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",7.2,2015.0,pm25,PM25,City,µg/m3
1358,143457.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",5.4,2016.0,pm25,PM25,City,µg/m3
1359,143458.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",7.2,2017.0,pm25,PM25,City,µg/m3
1360,143459.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",7.5,2018.0,pm25,PM25,City,µg/m3
1361,143460.0,11641.0,city,Rạch Giá,Vietnam,VNM,city,"Rạch Giá, Vietnam",7.1,2019.0,pm25,PM25,City,µg/m3
1364,143461.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",14,2000.0,pm25,PM25,City,µg/m3
1365,143462.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",11.9,2001.0,pm25,PM25,City,µg/m3
1366,143463.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",15.6,2002.0,pm25,PM25,City,µg/m3
1367,143464.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",14.9,2003.0,pm25,PM25,City,µg/m3
1368,143465.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",18.1,2004.0,pm25,PM25,City,µg/m3
1369,143466.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",17.6,2005.0,pm25,PM25,City,µg/m3
1370,143467.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",16.9,2006.0,pm25,PM25,City,µg/m3
1371,143468.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",17.4,2007.0,pm25,PM25,City,µg/m3
1372,143469.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",16.3,2008.0,pm25,PM25,City,µg/m3
1373,143470.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",15.2,2009.0,pm25,PM25,City,µg/m3
1374,143471.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",18.4,2010.0,pm25,PM25,City,µg/m3
1375,143472.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",19.1,2011.0,pm25,PM25,City,µg/m3
1376,143473.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",15.5,2012.0,pm25,PM25,City,µg/m3
1377,143474.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",19.5,2013.0,pm25,PM25,City,µg/m3
1378,143475.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",17.9,2014.0,pm25,PM25,City,µg/m3
1379,143476.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",19.6,2015.0,pm25,PM25,City,µg/m3
1380,143477.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",15.5,2016.0,pm25,PM25,City,µg/m3
1381,143478.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",18.4,2017.0,pm25,PM25,City,µg/m3
1382,143479.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",19.5,2018.0,pm25,PM25,City,µg/m3
1383,143480.0,11732.0,city,Sa Dec City,Vietnam,VNM,city,"Sa Dec City, Vietnam",19.2,2019.0,pm25,PM25,City,µg/m3
1386,143481.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",10.8,2000.0,pm25,PM25,City,µg/m3
1387,143482.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",8.9,2001.0,pm25,PM25,City,µg/m3
1388,143483.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",11.4,2002.0,pm25,PM25,City,µg/m3
1389,143484.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",11.2,2003.0,pm25,PM25,City,µg/m3
1390,143485.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",14.9,2004.0,pm25,PM25,City,µg/m3
1391,143486.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",13.9,2005.0,pm25,PM25,City,µg/m3
1392,143487.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",13.8,2006.0,pm25,PM25,City,µg/m3
1393,143488.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",13.7,2007.0,pm25,PM25,City,µg/m3
1394,143489.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",11.7,2008.0,pm25,PM25,City,µg/m3
1395,143490.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",12.2,2009.0,pm25,PM25,City,µg/m3
1396,143491.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",12.2,2010.0,pm25,PM25,City,µg/m3
1397,143492.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",14.1,2011.0,pm25,PM25,City,µg/m3
1398,143493.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",12.3,2012.0,pm25,PM25,City,µg/m3
1399,143494.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",14.3,2013.0,pm25,PM25,City,µg/m3
1400,143495.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",13.7,2014.0,pm25,PM25,City,µg/m3
1401,143496.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",15.1,2015.0,pm25,PM25,City,µg/m3
1402,143497.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",11.7,2016.0,pm25,PM25,City,µg/m3
1403,143498.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",15.2,2017.0,pm25,PM25,City,µg/m3
1404,143499.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",15.2,2018.0,pm25,PM25,City,µg/m3
1405,143500.0,11801.0,city,Sóc Trăng,Vietnam,VNM,city,"Sóc Trăng, Vietnam",16.7,2019.0,pm25,PM25,City,µg/m3
1408,143501.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",14.8,2000.0,pm25,PM25,City,µg/m3
1409,143502.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",12.4,2001.0,pm25,PM25,City,µg/m3
1410,143503.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",13.7,2002.0,pm25,PM25,City,µg/m3
1411,143504.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",13,2003.0,pm25,PM25,City,µg/m3
1412,143505.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",15.8,2004.0,pm25,PM25,City,µg/m3
1413,143506.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",16.9,2005.0,pm25,PM25,City,µg/m3
1414,143507.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",15.2,2006.0,pm25,PM25,City,µg/m3
1415,143508.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",16,2007.0,pm25,PM25,City,µg/m3
1416,143509.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",16.7,2008.0,pm25,PM25,City,µg/m3
1417,143510.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",16.5,2009.0,pm25,PM25,City,µg/m3
1418,143511.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",15.5,2010.0,pm25,PM25,City,µg/m3
1419,143512.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",20.3,2011.0,pm25,PM25,City,µg/m3
1420,143513.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",15.2,2012.0,pm25,PM25,City,µg/m3
1421,143514.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",16.9,2013.0,pm25,PM25,City,µg/m3
1422,143515.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",16.5,2014.0,pm25,PM25,City,µg/m3
1423,143516.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",14.8,2015.0,pm25,PM25,City,µg/m3
1424,143517.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",17.7,2016.0,pm25,PM25,City,µg/m3
1425,143518.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",15.6,2017.0,pm25,PM25,City,µg/m3
1426,143519.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",15.5,2018.0,pm25,PM25,City,µg/m3
1427,143520.0,11960.0,city,Tam Kỳ,Vietnam,VNM,city,"Tam Kỳ, Vietnam",17.8,2019.0,pm25,PM25,City,µg/m3
1430,143521.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",10.6,2000.0,pm25,PM25,City,µg/m3
1431,143522.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",8.8,2001.0,pm25,PM25,City,µg/m3
1432,143523.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",10.2,2002.0,pm25,PM25,City,µg/m3
1433,143524.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",9.6,2003.0,pm25,PM25,City,µg/m3
1434,143525.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",12.3,2004.0,pm25,PM25,City,µg/m3
1435,143526.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",11.5,2005.0,pm25,PM25,City,µg/m3
1436,143527.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",12.4,2006.0,pm25,PM25,City,µg/m3
1437,143528.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",12.6,2007.0,pm25,PM25,City,µg/m3
1438,143529.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",12,2008.0,pm25,PM25,City,µg/m3
1439,143530.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",12.4,2009.0,pm25,PM25,City,µg/m3
1440,143531.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",11.8,2010.0,pm25,PM25,City,µg/m3
1441,143532.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",14.6,2011.0,pm25,PM25,City,µg/m3
1442,143533.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",11.2,2012.0,pm25,PM25,City,µg/m3
1443,143534.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",13.4,2013.0,pm25,PM25,City,µg/m3
1444,143535.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",12,2014.0,pm25,PM25,City,µg/m3
1445,143536.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",12.1,2015.0,pm25,PM25,City,µg/m3
1446,143537.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",12.9,2016.0,pm25,PM25,City,µg/m3
1447,143538.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",11.5,2017.0,pm25,PM25,City,µg/m3
1448,143539.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",11.8,2018.0,pm25,PM25,City,µg/m3
1449,143540.0,12084.0,city,Tam Quan,Vietnam,VNM,city,"Tam Quan, Vietnam",13,2019.0,pm25,PM25,City,µg/m3
1452,143601.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",36.5,2000.0,pm25,PM25,City,µg/m3
1453,143602.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",30.9,2001.0,pm25,PM25,City,µg/m3
1454,143603.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",32,2002.0,pm25,PM25,City,µg/m3
1455,143604.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",29.7,2003.0,pm25,PM25,City,µg/m3
1456,143605.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",37.2,2004.0,pm25,PM25,City,µg/m3
1457,143606.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",34.3,2005.0,pm25,PM25,City,µg/m3
1458,143607.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",36,2006.0,pm25,PM25,City,µg/m3
1459,143608.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",42.1,2007.0,pm25,PM25,City,µg/m3
1460,143609.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",40.7,2008.0,pm25,PM25,City,µg/m3
1461,143610.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",33.8,2009.0,pm25,PM25,City,µg/m3
1462,143611.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",38.6,2010.0,pm25,PM25,City,µg/m3
1463,143612.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",45.4,2011.0,pm25,PM25,City,µg/m3
1464,143613.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",37.2,2012.0,pm25,PM25,City,µg/m3
1465,143614.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",40.5,2013.0,pm25,PM25,City,µg/m3
1466,143615.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",38.4,2014.0,pm25,PM25,City,µg/m3
1467,143616.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",31.6,2015.0,pm25,PM25,City,µg/m3
1468,143617.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",36.2,2016.0,pm25,PM25,City,µg/m3
1469,143618.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",32,2017.0,pm25,PM25,City,µg/m3
1470,143619.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",32.1,2018.0,pm25,PM25,City,µg/m3
1471,143620.0,11272.0,city,Thanh Hóa,Vietnam,VNM,city,"Thanh Hóa, Vietnam",37.8,2019.0,pm25,PM25,City,µg/m3
1474,143621.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",36.1,2000.0,pm25,PM25,City,µg/m3
1475,143622.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",34.9,2001.0,pm25,PM25,City,µg/m3
1476,143623.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",34.3,2002.0,pm25,PM25,City,µg/m3
1477,143624.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",32.2,2003.0,pm25,PM25,City,µg/m3
1478,143625.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",39.8,2004.0,pm25,PM25,City,µg/m3
1479,143626.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",37.7,2005.0,pm25,PM25,City,µg/m3
1480,143627.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",40.8,2006.0,pm25,PM25,City,µg/m3
1481,143628.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",47.2,2007.0,pm25,PM25,City,µg/m3
1482,143629.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",45,2008.0,pm25,PM25,City,µg/m3
1483,143630.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",35.6,2009.0,pm25,PM25,City,µg/m3
1484,143631.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",42.6,2010.0,pm25,PM25,City,µg/m3
1485,143632.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",49,2011.0,pm25,PM25,City,µg/m3
1486,143633.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",45.6,2012.0,pm25,PM25,City,µg/m3
1487,143634.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",44.8,2013.0,pm25,PM25,City,µg/m3
1488,143635.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",42.2,2014.0,pm25,PM25,City,µg/m3
1489,143636.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",33.3,2015.0,pm25,PM25,City,µg/m3
1490,143637.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",38,2016.0,pm25,PM25,City,µg/m3
1491,143638.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",34.7,2017.0,pm25,PM25,City,µg/m3
1492,143639.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",34.3,2018.0,pm25,PM25,City,µg/m3
1493,143640.0,11321.0,city,Thái Bình,Vietnam,VNM,city,"Thái Bình, Vietnam",39.6,2019.0,pm25,PM25,City,µg/m3
1496,143641.0,11174.0,city,Thái Nguyên,Vietnam,VNM,city,"Thái Nguyên, Vietnam",40.5,2000.0,pm25,PM25,City,µg/m3
1497,143642.0,11174.0,city,Thái Nguyên,Vietnam,VNM,city,"Thái Nguyên, Vietnam",42.7,2001.0,pm25,PM25,City,µg/m3
1498,143643.0,11174.0,city,Thái Nguyên,Vietnam,VNM,city,"Thái Nguyên, Vietnam",42.2,2002.0,pm25,PM25,City,µg/m3
1499,143644.0,11174.0,city,Thái Nguyên,Vietnam,VNM,city,"Thái Nguyên, Vietnam",35.6,2003.0,pm25,PM25,City,µg/m3
1500,143645.0,11174.0,city,Thái Nguyên,Vietnam,VNM,city,"Thái Nguyên, Vietnam",41,2004.0,pm25,PM25,City,µg/m3
1501,143646.0,11174.0,city,Thái Nguyên,Vietnam,VNM,city,"Thái Nguyên, Vietnam",42.7,2005.0,pm25,PM25,City,µg/m3
1502,143647.0,11174.0,city,Thái Nguyên,Vietnam,VNM,city,"Thái Nguyên, Vietnam",45.4,2006.0,pm25,PM25,City,µg/m3
1503,143648.0,11174.0,city,Thái Nguyên,Vietnam,VNM,city,"Thái Nguyên, Vietnam",54.4,2007.0,pm25,PM25,City,µg/m3
1504,143649.0,11174.0,city,Thái Nguyên,Vietnam,VNM,city,"Thái Nguyên, Vietnam",47.9,2008.0,pm25,PM25,City,µg/m3
1505,143650.0,11174.0,city,Thái Nguyên,Vietnam,VNM,city,"Thái Nguyên, Vietnam",41.2,2009.0,pm25,PM25,City,µg/m3
1506,143651.0,11174.0,city,Thái Nguyên,Vietnam,VNM,city,"Thái Nguyên, Vietnam",48.4,2010.0,pm25,PM25,City,µg/m3
1507,143652.0,11174.0,city,Thái Nguyên,Vietnam,VNM,city,"Thái Nguyên, Vietnam",53.1,2011.0,pm25,PM25,City,µg/m3
1508,143653.0,11174.0,city,Thái Nguyên,Vietnam,VNM,city,"Thái Nguyên, Vietnam",47,2012.0,pm25,PM25,City,µg/m3
